x,y,id,crispr_class,crispr_type,crispr_subtype,operon_size,database,id
5.5327826,3.7059205,209,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,209
16.937008,-0.10754425,210,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,210
10.696338,3.1831877,211,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,211
15.104598,3.3960469,212,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,212
12.811734,2.4442797,213,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,213
12.078171,2.8530996,214,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,214
10.289607,2.9190936,215,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,215
11.200831,1.5417322,216,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,216
14.633829,2.7291622,217,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,217
12.058351,7.2800193,218,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,34.0,flsh,218
15.188157,4.2572455,219,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,219
14.983815,3.3120499,220,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,220
14.782098,3.9027948,221,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,221
12.56764,3.7087502,222,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,222
11.115213,1.212427,223,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,223
15.006081,1.874137,224,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,224
11.996975,7.6257043,225,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,21.0,flsh,225
12.216736,3.8514023,226,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,226
16.707624,-0.6196032,227,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,227
8.647844,2.8078496,228,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,228
10.940027,3.7779202,229,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,229
18.686686,-0.34184164,230,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,230
9.739245,1.8571683,231,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,231
11.848636,4.536704,232,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,232
16.38225,0.5573921,233,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,233
9.644024,3.2390296,234,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,234
16.033272,0.6835458,235,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,235
12.009441,8.104389,236,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,33.0,flsh,236
13.006312,3.2485638,237,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,237
5.01511,-0.60063285,238,1.0,III,III-D,14.0,flsh,238
13.126267,4.1158614,239,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,239
5.020778,-0.6125516,240,1.0,III,III-D,14.0,flsh,240
13.031066,4.1732435,241,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,241
12.048353,7.614274,242,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,25.0,flsh,242
16.316774,-2.2272694,243,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,243
10.442371,2.5878193,244,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,244
3.924004,1.9749706,245,1.0,I,I-E,5.0,flsh,245
15.027712,3.7000866,246,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,246
9.380392,2.4788508,247,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,247
9.067166,1.2630112,248,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,248
8.214394,3.060493,249,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,249
10.759733,3.3793418,250,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,250
15.715444,-5.832136,251,1.0,I,I-C,11.0,flsh,251
8.772064,1.5369623,252,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,252
4.6887918,-1.8450037,253,1.0,I,I-E,8.0,flsh,253
5.0492263,-0.05867245,254,1.0,III,III-D,8.0,flsh,254
11.535717,1.123783,255,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,255
14.934823,-5.527551,256,1.0,I,I-C,8.0,flsh,256
10.381007,2.856838,257,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,257
11.0934925,4.224271,258,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,258
14.528679,3.2806313,259,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,259
10.537024,1.8259864,260,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,260
9.278833,1.4934282,261,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,261
4.9986825,-0.05516236,262,1.0,III,III-D,8.0,flsh,262
10.165544,2.8255703,263,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,20.0,flsh,263
10.5984335,3.4479978,264,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,264
8.62208,1.7990836,265,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,265
12.381307,3.1302915,266,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,266
6.6160026,3.7009914,267,1.0,I,I-C,4.0,flsh,267
10.798789,4.314761,268,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,268
8.541664,1.2668595,269,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,269
11.384891,1.7496731,270,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,270
15.150621,2.6675408,271,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,271
10.993645,3.7579086,272,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,272
14.730741,3.7697513,273,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,273
12.406799,4.7040753,274,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,274
15.046938,2.9377189,275,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,275
12.955823,3.8607388,276,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,276
11.671457,3.5778587,277,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,277
13.180529,3.4317088,278,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,278
14.391994,3.221446,279,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,279
12.05486,7.7225018,280,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,26.0,flsh,280
13.35833,4.2958145,281,2.0,VI,VI-D,3.0,flsh,281
9.950032,2.4632494,282,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,282
9.347319,2.410031,283,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,283
11.20119,4.069294,284,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,284
10.112316,3.506669,285,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,285
9.779502,2.4765656,286,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,286
12.246092,3.305778,287,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,287
12.868943,3.3170788,288,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,288
13.4506645,4.613576,289,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,289
12.159568,7.634956,290,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,62.0,flsh,290
12.029331,4.611088,291,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,291
10.085624,3.331031,292,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,292
11.344047,3.5918672,293,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,293
8.132184,1.9430888,294,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,294
8.357555,1.4837093,295,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,295
9.71317,2.4974213,296,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,296
11.20947,3.8742616,297,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,297
11.108166,1.6332226,298,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,298
7.3067546,2.3708248,299,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,299
14.188291,4.390854,300,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,13.0,flsh,300
11.609053,1.0528978,301,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,301
9.09492,1.495961,302,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,302
6.718209,0.39499044,303,1.0,III,III-A,11.0,flsh,303
10.087182,1.5877721,304,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,304
11.777087,1.5742731,305,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,305
10.710934,3.4893308,306,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,306
9.202946,1.3099166,307,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,34.0,flsh,307
12.378225,3.2184374,308,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,308
11.48644,3.3607798,309,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,309
10.646008,3.6995852,310,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,310
14.150772,5.062694,311,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,33.0,flsh,311
14.946451,4.091,312,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,312
12.308513,0.9959265,313,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,313
12.415711,4.3477426,314,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,314
12.076959,6.746259,315,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,315
12.136552,3.9192612,316,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,316
13.06571,5.3809805,317,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,12.0,flsh,317
14.697877,3.8801937,318,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,318
14.590419,3.7218428,319,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,319
10.989312,2.3824122,320,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,320
11.317465,-0.76983374,321,2.0,V,V-A,1.0,flsh,321
10.296208,2.941522,322,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,322
11.7369795,7.6627903,323,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,323
11.941875,3.7799997,324,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,324
15.176837,4.0030513,325,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,325
17.290903,1.7132368,326,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,11.0,flsh,326
12.691102,6.481167,327,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,327
12.701724,6.487092,328,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,18.0,flsh,328
13.416992,5.2230687,329,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,29.0,flsh,329
14.589313,3.989952,330,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,330
10.233363,3.180031,331,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,331
9.172814,1.8457642,332,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,332
11.471019,3.493579,333,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,333
16.91502,1.9209057,334,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,334
15.444062,1.999339,335,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,335
14.596002,4.3045163,336,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,336
14.651706,4.337078,337,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,337
12.17084,7.547765,338,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,23.0,flsh,338
15.137674,3.6601844,339,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,339
14.220839,5.108238,340,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,340
14.237402,5.1348143,341,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,341
12.06005,4.47292,342,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,342
12.590956,3.012033,343,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,343
12.995094,3.6166062,344,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,344
13.815275,4.7933226,345,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,345
14.801997,3.0698357,346,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,346
12.995486,6.446644,347,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,347
10.671794,-2.891328,348,2.0,II,II-D,1.0,flsh,348
10.269224,3.1755776,349,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,349
15.036762,4.307139,350,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,43.0,flsh,350
12.009504,7.747608,351,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,35.0,flsh,351
12.7159195,6.419412,352,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh,352
9.623973,3.7264419,353,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,353
13.135573,6.423387,354,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,16.0,flsh,354
14.692128,3.1618044,355,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,355
11.556063,1.014704,356,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,356
15.218708,3.630091,357,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,357
11.601502,1.0454899,358,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,358
14.7665205,3.657224,359,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,359
12.57051,5.3223433,360,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,24.0,flsh,360
12.182092,4.6209345,361,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,361
11.759261,5.2034245,362,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,27.0,flsh,362
13.416947,5.197587,363,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,19.0,flsh,363
13.312086,5.35383,364,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,29.0,flsh,364
12.081249,4.183774,365,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,365
14.287392,4.286326,366,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,366
14.356334,4.832787,367,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,367
14.355479,4.3711376,368,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,368
16.238268,-1.208459,369,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,369
13.1214285,4.6013403,370,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,370
14.409315,2.9809403,371,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,371
17.019812,1.4862232,372,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,372
10.246806,2.43008,373,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,373
11.439889,4.9344273,374,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,374
16.686993,0.6427599,375,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,375
10.885615,3.8516743,376,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,376
13.66074,4.6430526,377,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,377
9.535197,-1.790743,378,2.0,II,II-A,4.0,flsh,378
9.530719,-1.7793486,379,2.0,II,II-A,4.0,flsh,379
9.519065,-1.5596484,380,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,380
10.811132,4.4481773,381,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,381
8.458534,1.3544979,382,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,382
10.910868,6.4734945,383,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,29.0,flsh,383
8.74753,0.9754803,384,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,384
8.415619,3.140985,385,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,385
6.6391964,-0.012761639,386,1.0,III,III-A,6.0,flsh,386
6.836095,0.36260623,387,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,23.0,flsh,387
12.70247,4.540513,388,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,388
16.342186,2.268558,389,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,15.0,flsh,389
11.721651,4.2577,390,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,390
11.972725,5.3663034,391,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,45.0,flsh,391
14.756361,3.9353483,392,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,392
11.308917,5.2849617,393,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,6.0,flsh,393
11.2809305,3.3477273,394,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,394
12.32736,7.3206944,395,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,395
14.047941,4.863588,396,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,396
15.209801,4.101931,397,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,397
15.187976,4.0546885,398,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,10.0,flsh,398
8.463061,2.0305555,399,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,399
9.680797,0.6077976,400,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,17.0,flsh,400
12.522765,3.1682496,401,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,2.0,flsh,401
15.147896,3.924108,402,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,7.0,flsh,402
14.4939,4.5247664,403,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,22.0,flsh,403
12.089373,7.3220425,404,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,404
12.123804,7.314621,405,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,9.0,flsh,405
11.828216,3.801909,406,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,406
4.7980514,-0.123176575,407,1.0,III,III-B,4.0,flsh,407
16.00575,-2.7664797,408,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,1.0,flsh,408
9.708413,1.6869757,409,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,3.0,flsh,409
11.78378,0.98028773,410,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,4.0,flsh,410
15.340287,3.5126626,411,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,8.0,flsh,411
11.192081,3.4233062,412,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,412
10.608865,3.165671,413,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,5.0,flsh,413
11.707878,6.4177585,414,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,Not-Annotated-By-Cctyper,24.0,flsh,414
